,tconst,averageRating,numVotes
396569,tt0795421,6.5,274193
944089,tt2361509,7.1,274038
846324,tt1931533,7.1,273870
1279048,tt6443346,6.2,273806
75892,tt0102057,6.8,273183
50765,tt0072890,8.0,272987
1369479,tt8332922,7.2,272703
244629,tt0443272,7.3,272573
1338744,tt7660850,8.8,272546
209267,tt0363547,7.3,272365
1364881,tt8228288,7.0,272162
1298041,tt6823368,6.6,271509
174119,tt0285403,8.4,270583
85117,tt0113189,7.2,270178
240224,tt0432283,7.9,270159
666594,tt1385826,7.0,270100
157574,tt0252866,6.4,270074
524080,tt11126994,9.0,269920
156718,tt0251127,6.5,269850
822283,tt1823672,6.8,269560
673956,tt1401152,6.8,269331
832013,tt1855199,7.6,268992
239030,tt0429493,6.7,268911
1072360,tt3235888,6.8,268858
266221,tt0497465,7.1,268812
89564,tt0118688,3.8,268064
246676,tt0448134,7.2,267348
209814,tt0364725,6.7,267111
186399,tt0309698,7.3,267101
118354,tt0172156,6.6,267092
852269,tt1959490,5.8,267003
1257623,tt6105098,6.8,266818
84513,tt0112462,5.4,266509
258422,tt0478087,6.8,266448
667034,tt1386703,6.2,266300
511231,tt1092026,6.9,266054
206944,tt0358273,7.8,265789
224586,tt0396171,7.5,265721
1071886,tt3228774,7.3,265654
513987,tt10954984,6.8,265591
751754,tt1564367,6.4,265396
406964,tt0824747,7.8,265232
477559,tt1032755,7.2,264957
1229547,tt5675620,8.4,264873
90388,tt0119643,7.2,264738
1341544,tt7713068,6.1,264632
795256,tt1706593,7.0,264397
58713,tt0082096,8.4,264271
504954,tt1080016,6.9,264131
194777,tt0327597,7.7,263656
259355,tt0479884,6.9,263551
152843,tt0243155,6.8,263392
89481,tt0118583,6.2,263324
765544,tt1601913,6.7,263286
786673,tt1673434,5.5,262821
1393769,tt8936646,6.8,262817
63604,tt0087800,7.4,262386
1036724,tt2953050,7.2,262051
386780,tt0765443,7.6,261044
57181,tt0080339,7.7,260981
39277,tt0059742,8.1,260950
106191,tt0149460,8.5,260845
634990,tt1325004,5.1,260766
26570,tt0045152,8.3,260572
399546,tt0804503,8.7,260430
1033253,tt2935510,6.5,260396
414269,tt0844441,7.9,260041
407113,tt0825232,7.4,259787
452343,tt0976051,7.6,259778
931497,tt2293640,6.4,259566
12444,tt0027977,8.5,259386
455016,tt0985699,7.1,259187
705466,tt1464335,6.3,259094
1312078,tt7097896,5.9,258891
91241,tt0120660,7.3,258860
36958,tt0057115,8.2,258834
1053236,tt3079380,7.0,258742
1230860,tt5700672,7.6,258475
826014,tt1832382,8.3,258462
983981,tt2660888,7.0,258442
57481,tt0080678,8.2,258372
816765,tt1798684,7.3,258271
80701,tt0107818,7.7,258001
1239608,tt5834204,8.4,257850
414289,tt0844471,6.9,257794
528397,tt1119644,8.4,257423
578361,tt1211956,6.7,257395
693136,tt1440129,5.8,257307
89538,tt0118655,7.0,257069
694403,tt1442449,8.5,256895
891276,tt2126355,6.1,256610
1174204,tt4786824,8.6,256602
593911,tt1243957,6.0,256379
68007,tt0092890,7.0,256309
561356,tt1179904,6.3,256131
991340,tt2704998,6.9,255604
489025,tt1051906,7.1,255318
1177158,tt4846340,7.8,255148
90083,tt0119282,7.3,255043
1029117,tt2908446,6.2,254995
1354404,tt7984734,7.4,254672
634985,tt1324999,4.9,254255
431286,tt0898367,7.2,254129
81292,tt0108550,7.7,253999
801371,tt1731141,6.6,253981
1164217,tt4630562,6.6,253805
862571,tt2005151,7.1,253779
1213659,tt5442430,6.6,253747
566349,tt1189340,7.3,253704
114078,tt0163978,6.6,253663
32952,tt0052618,8.1,253587
253385,tt0465234,6.5,253524
578677,tt1212450,7.2,253413
524974,tt11138512,7.0,253395
98835,tt0134847,7.0,252922
154125,tt0245712,8.1,252837
562080,tt11813216,7.7,252814
225991,tt0399146,7.4,252767
453148,tt0978764,6.1,252711
973706,tt2582782,7.6,252436
544643,tt1148204,7.0,252267
160504,tt0259324,5.3,252191
478115,tt1033575,7.3,251755
256352,tt0472954,8.8,251722
83036,tt0110632,7.2,251701
402979,tt0813715,7.5,251568
124365,tt0183505,6.6,251194
197669,tt0335345,7.2,251071
1108784,tt3741834,8.0,251022
103602,tt0144117,7.7,250610
79342,tt0106179,8.6,249683
1192733,tt5109784,6.6,249584
104362,tt0145660,6.6,248760
232469,tt0414993,7.2,248713
782546,tt1655442,7.9,248576
691592,tt1436562,6.9,248418
87778,tt0116483,7.0,248323
262282,tt0486822,6.8,248183
156395,tt0250494,6.5,247991
63236,tt0087363,7.3,247717
93178,tt0123755,7.1,247577
685050,tt14230458,7.9,247570
246629,tt0448011,6.2,247461
259402,tt0479952,6.6,247368
937105,tt2321549,6.8,247173
91382,tt0120855,7.3,247112
918259,tt2229499,6.5,247018
88499,tt0117381,7.7,246931
852286,tt1959563,6.9,246918
241523,tt0435625,7.2,246845
1420225,tt9603212,7.7,246506
242126,tt0436992,8.6,246447
435654,tt0914798,7.7,246299
616434,tt1289401,6.8,246276
705633,tt1464540,6.1,246270
189430,tt0315733,7.6,245834
261913,tt0485947,7.7,245785
84711,tt0112697,6.9,245719
1075853,tt3281548,7.8,245523
823761,tt1826940,7.8,245431
467593,tt1016150,7.8,245409
88603,tt0117509,6.7,244714
252523,tt0462499,7.0,244502
577753,tt1210819,6.4,244448
63385,tt0087538,7.3,244397
781010,tt1649419,7.5,243994
679000,tt1411238,6.2,243989
219016,tt0384537,6.5,243955
685649,tt1424381,6.4,243792
761973,tt1588173,6.8,243529
88188,tt0116996,6.4,243432
181506,tt0299658,7.2,243311
182964,tt0302886,7.0,243297
454301,tt0983193,7.3,243172
1223098,tt5580036,7.5,242661
72983,tt0098635,7.7,242629
81183,tt0108399,7.9,242419
98456,tt0134119,7.4,242229
1137864,tt4196776,6.6,242018
1196558,tt5164214,6.3,241853
179960,tt0296572,6.6,241732
1387330,tt8772296,8.3,241460
198898,tt0338348,6.6,241256
1187557,tt5034838,6.3,241221
239632,tt0430922,6.8,241078
1109406,tt3749900,7.8,240695
60352,tt0083987,8.0,240172
906125,tt2184339,5.7,239930
69596,tt0094737,7.3,239887
163602,tt0265208,6.7,239687
589558,tt1234721,6.1,239612
384107,tt0758774,7.0,239362
164362,tt0266915,6.7,238931
914512,tt2209764,6.2,238818
781008,tt1649418,6.5,238404
77423,tt0103874,7.4,238329
229896,tt0408306,7.5,238233
1220168,tt5537002,7.6,237879
187088,tt0311113,7.5,237844
214628,tt0374900,7.0,237703
88734,tt0117665,7.5,237505
213943,tt0373469,7.5,237351
16134,tt0032553,8.4,237294
829221,tt1843230,7.7,236978
1292582,tt6718170,7.0,236443
234886,tt0420223,7.5,236434
24803,tt0043014,8.4,236363
939493,tt2334879,6.3,236156
215257,tt0376541,7.2,236008
73872,tt0099653,7.1,235862
1297212,tt6806448,6.5,235827
764993,tt1599348,6.7,235518
74283,tt0100157,7.8,235469
42512,tt0063522,8.0,235059
1095432,tt3553976,7.8,235015
220929,tt0388629,9.0,234617
126831,tt0187738,6.7,234342
1106242,tt3704428,7.3,234330
100433,tt0138097,7.1,234288
102688,tt0142342,6.4,234110
979698,tt2637276,6.3,233633
582755,tt1220719,8.0,233545
84371,tt0112281,6.4,233460
776399,tt1636826,6.7,233309
1190964,tt5083738,7.5,233256
30868,tt0050212,8.1,233234
38164,tt0058461,7.9,232584
854564,tt1972591,6.7,232470
230474,tt0409847,6.0,232446
994763,tt2719848,7.1,232357
60284,tt0083907,7.4,232335
82055,tt0109445,7.7,232302
79623,tt0106519,7.9,232300
260095,tt0481499,7.1,231924
138217,tt0210945,7.8,231853
1026418,tt2883512,7.3,231649
259033,tt0479143,7.1,231426
961700,tt2463208,6.7,231376
56743,tt0079817,7.3,231172
530911,tt1124035,7.1,230682
541787,tt1142988,6.4,230362
138923,tt0212346,6.3,230191
96132,tt0128853,6.7,229577
856783,tt1980209,6.4,229301
154529,tt0246460,6.1,229120
175448,tt0287978,5.3,229032
98009,tt0133152,5.7,228977
238359,tt0427944,7.5,228912
225471,tt0397892,6.8,228879
91237,tt0120655,7.3,228603
236984,tt0425061,6.5,228596
184197,tt0305224,6.2,228370
955083,tt2404435,6.9,228141
233090,tt0416320,7.6,228024
513960,tt10954600,6.1,227968
582222,tt1219827,6.3,227831
1426105,tt9777666,6.6,227650
96256,tt0129167,8.1,227306
46436,tt0067992,7.8,227239
656878,tt1365519,6.3,227041
564899,tt11866324,7.1,226999
540223,tt1139797,7.8,226723
943373,tt2357547,7.9,226707
43032,tt0064115,8.0,226668
65446,tt0089927,6.9,226348
945171,tt2364582,7.5,225947
267060,tt0499448,6.5,225399
91426,tt0120917,7.4,225362
607764,tt1272878,6.7,225316
448020,tt0959337,7.3,224941
785357,tt1667889,6.5,224840
766887,tt1606375,8.7,224818
71943,tt0097428,6.6,224676
1028778,tt2906216,7.2,224671
429844,tt0892791,6.3,224468
1121346,tt3920596,8.4,224123
384090,tt0758752,6.7,224067
766601,tt1605630,6.7,223772
69742,tt0094898,7.1,223499
536200,tt1132620,7.8,223316
503435,tt1077258,7.0,223200
197141,tt0333766,7.4,223178
179203,tt0295178,6.2,222852
206055,tt0356150,6.6,222833
633281,tt1321870,6.7,222711
624701,tt1305806,8.2,222321
136421,tt0207201,6.4,222285
56472,tt0079501,6.8,222242
171804,tt0281358,7.3,221329
130805,tt0195685,7.4,221170
199304,tt0339291,6.8,221051
1159872,tt4555426,7.4,220669
1140279,tt4236770,8.7,220181
72402,tt0097958,7.5,220091
617164,tt1291150,5.8,219965
1267473,tt6257970,8.0,219811
123468,tt0181865,7.6,219705
1347746,tt7846844,6.6,219383
77332,tt0103772,7.1,219041
104649,tt0146316,5.8,218913
248449,tt0452608,6.4,218871
262797,tt0488120,7.2,218847
248217,tt0452046,8.1,218597
672727,tt1398426,7.8,218423
1224993,tt5606664,7.3,218381
239773,tt0431308,7.0,218375
1157255,tt4513678,7.0,218370
580592,tt1216475,6.2,217846
532888,tt1127180,6.6,217434
992159,tt2709768,6.5,217297
252098,tt0461770,7.1,217265
195221,tt0328828,6.3,217115
726639,tt15097216,8.7,217114
841160,tt1899353,7.6,217010
412048,tt0838221,7.2,216887
53291,tt0075860,7.6,216803
71081,tt0096438,7.7,216755
198434,tt0337563,6.3,216726
687837,tt1428538,6.1,216685
547487,tt1155056,7.0,216673
75454,tt0101540,7.3,216557
445112,tt0949731,5.0,216444
451994,tt0974661,6.4,216306
204988,tt0353969,8.1,216196
1044990,tt3011894,8.1,216181
66164,tt0090756,7.7,215637
13719,tt0029583,7.6,215354
73258,tt0098936,8.8,215313
220840,tt0388482,6.3,215289
935946,tt2316411,6.9,215092
919345,tt2234155,6.3,215058
766889,tt1606378,5.2,215033
485487,tt1046173,5.7,214994
111548,tt0158983,7.7,214915
74005,tt0099810,7.5,214685
57279,tt0080455,7.9,214415
771376,tt1623205,6.3,214263
448246,tt0960144,5.6,214159
89017,tt0117998,6.5,213496
88764,tt0117705,6.5,213353
717421,tt1489889,6.3,213132
504253,tt1078912,6.0,212689
613835,tt1284575,5.7,212613
260012,tt0481369,6.4,212589
939491,tt2334873,7.3,212523
643656,tt1340800,7.0,212457
422916,tt0870154,6.6,212399
263276,tt0489270,6.2,212319
91219,tt0120630,7.1,212233
89781,tt0118929,7.6,212223
31407,tt0050825,8.4,212192
212522,tt0370263,5.7,212170
185883,tt0308644,7.7,212014
1420743,tt9620292,7.5,211569
168738,tt0275847,7.3,211547
695713,tt14452776,8.6,211544
529235,tt1120985,7.3,211298
118473,tt0172493,7.3,211216
64499,tt0088846,7.9,211181
60864,tt0084602,6.8,211158
1409764,tt9288030,8.1,211077
208680,tt0362270,7.2,210900
665141,tt13833688,7.7,210776
1190270,tt5074352,8.3,210640
465988,tt1013743,6.3,210289
243227,tt0439572,6.7,210108
89470,tt0118571,6.5,210067
793529,tt1700841,6.1,209998
103134,tt0143145,6.4,209941
190834,tt0318627,6.1,209917
86470,tt0114898,6.3,209864
90761,tt0120082,6.3,209657
209537,tt0363988,6.5,209485
227220,tt0401855,6.7,209179
820402,tt1815862,4.8,208894
881197,tt2094766,5.6,208837
213148,tt0371724,6.7,208341
76518,tt0102798,6.9,208324
1094061,tt3532216,7.1,208084
523240,tt1111422,6.4,208001
257976,tt0477080,6.8,207729
643560,tt13406094,8.0,207667
408512,tt0829150,6.2,207575
521270,tt11083552,7.1,207529
1173916,tt4779682,5.7,207481
96941,tt0130827,7.7,206947
457023,tt0993842,6.7,206829
1108773,tt3741700,6.0,206820
1282112,tt6499752,7.5,206723
455176,tt0986264,8.3,206637
51941,tt0074285,7.4,206594
79907,tt0106856,7.6,206594
702271,tt1458175,7.3,206569
68974,tt0094012,7.1,206466
955403,tt2406566,6.7,206445
234229,tt0418763,7.0,206440
799625,tt1723811,7.2,206194
941151,tt2345759,5.4,206138
210664,tt0366551,7.0,206032
240104,tt0432021,6.2,205461
547493,tt1155076,6.2,205440
69500,tt0094625,8.0,205126
101032,tt0139134,6.8,205104
83591,tt0111282,7.0,205010
766897,tt1606389,6.8,204891
1285473,tt6565702,5.7,204883
1356850,tt8041270,5.6,204683
90990,tt0120347,6.5,204647
36732,tt0056869,7.6,204439
214688,tt0375063,7.5,204202
802578,tt17351924,7.0,204164
455014,tt0985694,6.6,204058
959851,tt2446042,6.0,204022
1317998,tt7221388,8.5,203689
91259,tt0120685,5.4,203514
453351,tt0979432,8.6,203085
1293668,tt6741278,8.7,203070
62897,tt0086960,7.4,203027
164872,tt0268126,7.7,202999
82109,tt0109506,7.5,202996
782545,tt1655441,7.2,202996
403268,tt0814255,5.9,202944
85873,tt0114148,6.7,202938
750614,tt1560220,6.7,202540
37882,tt0058150,7.7,202510
1096523,tt3569230,6.9,202344
579214,tt1213641,7.3,202187
76421,tt0102685,7.3,202164
708007,tt1469304,5.5,202091
152035,tt0241303,7.2,201928
66428,tt0091064,7.6,201824
124531,tt0183790,7.0,201641
1219013,tt5519340,6.3,201616
1024674,tt2873282,6.6,201493
835895,tt1872194,7.4,201401
939959,tt2338151,8.1,201209
1230113,tt5687612,8.7,201159
87555,tt0116209,7.4,200806
570406,tt1196946,8.2,200511
1085281,tt3416742,7.6,200160
383188,tt0756683,7.8,200128
599781,tt1255953,8.3,200120
533497,tt11280740,8.7,200086
210662,tt0366548,6.4,199949
232644,tt0415306,6.6,199743
91388,tt0120863,7.6,199557
79755,tt0106677,7.6,199376
1100927,tt3631112,6.5,199328
401903,tt0810819,7.1,199207
185306,tt0307453,6.0,198851
41086,tt0061852,7.6,198594
971155,tt2557490,6.1,198468
31541,tt0050976,8.1,198383
204209,tt0352248,8.0,198287
704709,tt1462764,6.5,198195
95908,tt0128445,7.6,197935
610248,tt1277953,6.8,197887
91304,tt0120746,6.8,197713
84839,tt0112851,7.1,197614
1110572,tt3766354,6.7,197567
102865,tt0142688,6.7,197423
651700,tt1355642,9.1,197317
615951,tt1288558,6.5,197196
871878,tt2053463,7.1,197111
89909,tt0119081,6.6,197100
174073,tt0285331,8.4,196984
1418744,tt9561862,8.4,196862
920184,tt2239822,6.4,196825
219557,tt0385752,6.1,196808
33819,tt0053604,8.3,196727
481216,tt1038988,7.4,196562
1359572,tt8106534,6.1,196409
85163,tt0113247,8.1,196327
112172,tt0160127,5.6,196253
153363,tt0244244,6.5,196210
939362,tt2333784,6.1,196119
7717,tt0021749,8.5,196004
249606,tt0455590,7.6,195988
735248,tt1527186,7.1,195824
608824,tt12747748,6.5,195563
716978,tt1488555,6.3,195535
780276,tt1646987,5.7,195525
215003,tt0375912,7.3,195519
493666,tt1059786,6.6,195195
92487,tt0122690,7.2,195079
225573,tt0398165,6.4,195023
475234,tt10288566,7.7,194831
874044,tt2066051,7.3,194543
770003,tt1617661,5.3,194508
1157717,tt4520988,6.8,194504
164089,tt0266308,7.5,194390
79445,tt0106308,7.4,194304
764152,tt1596350,6.3,194212
611478,tt12801262,7.4,194157
1314155,tt7144666,6.9,193852
475489,tt10293406,6.8,193725
59234,tt0082694,7.6,193627
706058,tt1465522,7.5,193472
225233,tt0397442,7.5,193279
499574,tt1070874,7.7,193265
79773,tt0106697,6.7,193264
71366,tt0096754,7.5,193163
1279562,tt6450804,6.2,193106
42444,tt0063442,8.0,193081
474297,tt10272386,8.2,193053
166802,tt0272152,7.4,192996
244902,tt0443680,7.5,192771
764159,tt1596365,6.4,192605
696224,tt1446192,7.2,192502
1177773,tt4857264,8.0,192477
651723,tt1355683,6.9,192330
586951,tt1229340,6.3,192286
246871,tt0448694,6.6,192212
34786,tt0054698,7.6,192085
169248,tt0276751,7.1,191656
853048,tt1964418,6.4,191355
252419,tt0462322,7.5,191151
1089154,tt3470600,7.1,191110
866555,tt2023587,6.2,191031
247545,tt0450278,5.9,190924
80980,tt0108160,6.8,190793
1192403,tt5104604,7.8,190760
783778,tt1661199,6.9,190686
507803,tt10857160,5.3,190329
91232,tt0120647,6.2,190319
1057065,tt3104988,6.9,189969
178307,tt0293429,6.0,189958
104875,tt0146882,7.4,189726
1051193,tt3062096,6.2,189674
1170537,tt4729430,8.2,189580
194584,tt0327084,6.7,189413
221534,tt0389722,6.6,189341
114916,tt0165598,8.1,189275
1183192,tt4955642,8.2,189269
133216,tt0200465,7.2,189147
926010,tt2267968,7.1,188951
828403,tt1839578,8.5,188925
846920,tt1935179,7.4,188794
72209,tt0097733,7.3,188749
917839,tt2226417,6.5,188747
28022,tt0046912,8.2,188724
773684,tt1628841,5.2,188684
436827,tt0918940,6.2,188646
924873,tt2261227,7.9,188640
1338593,tt7657566,6.3,188520
40797,tt0061512,8.1,188478
1084046,tt3398228,8.8,188431
1168427,tt4701182,6.7,188416
847302,tt1935859,6.7,188383
432706,tt0904208,8.3,188381
207255,tt0359013,5.8,188261
457021,tt0993840,5.8,188021
478137,tt1033643,6.1,187830
181638,tt0299977,7.9,187615
1138713,tt4209788,7.4,187598
78109,tt0104691,7.7,187577
55455,tt0078346,7.4,187483
760184,tt1583421,5.7,187305
1231829,tt5715874,7.0,187188
80205,tt0107207,8.1,187059
453146,tt0978762,8.1,186757
179529,tt0295701,5.8,186473
588113,tt1231587,6.4,186418
100785,tt0138704,7.3,186397
750731,tt1560747,7.1,186158
38046,tt0058331,7.8,186000
1156833,tt4508902,8.7,185684
585309,tt1226229,6.3,185602
5239,tt0017136,8.3,185465
219105,tt0384766,8.7,185268
581097,tt1217613,5.7,185153
104375,tt0145681,6.7,184894
918788,tt2231461,6.1,184837
70438,tt0095705,7.6,184824
902579,tt2170439,6.3,184781
185529,tt0307901,7.6,184643
258554,tt0478304,6.8,184093
82284,tt0109707,7.8,183934
187218,tt0311429,5.8,183925
1333647,tt7556122,6.7,183589
50218,tt0072271,7.4,183548
1425776,tt9770150,7.3,183315
249273,tt0454841,6.4,183216
178378,tt0293564,6.2,183186
50583,tt0072684,8.1,183007
82784,tt0110322,7.5,182943
1240624,tt5848272,7.0,182744
819150,tt1809398,7.2,182680
1416741,tt9484998,7.4,182578
1242921,tt5884052,6.5,182514
538309,tt1136617,6.7,182506
74484,tt0100403,6.3,182481
63390,tt0087544,8.0,182457
65402,tt0089880,6.5,182429
833573,tt1860357,7.1,182311
462225,tt1007028,6.5,182279
67282,tt0092067,8.0,182276
1345416,tt7798634,6.9,182260
459446,tt1001508,6.4,182198
35285,tt0055254,7.3,182169
220517,tt0387808,6.5,182162
1140781,tt4244994,7.4,181928
186342,tt0309593,6.2,181923
68096,tt0092991,7.7,181869
23941,tt0041959,8.1,181798
88941,tt0117913,7.5,181589
955093,tt2404463,6.6,181251
821680,tt1821694,6.6,180563
90850,tt0120188,7.1,180424
24699,tt0042876,8.2,180365
455175,tt0986263,6.3,180266
101628,tt0140352,7.8,180156
758245,tt15791034,7.0,180114
75226,tt0101272,6.9,179908
509403,tt10888594,1.9,179907
217104,tt0380510,6.6,179892
1339214,tt7668870,7.6,179885
465997,tt1013753,7.5,179825
221561,tt0389790,6.1,179771
60793,tt0084516,7.3,179511
35881,tt0055928,7.2,179357
63085,tt0087182,6.3,179275
735610,tt1528100,6.0,179198
582721,tt1220634,5.8,179170
1044519,tt3006802,8.4,178987
91302,tt0120744,6.5,178749
1173742,tt4776998,6.1,178563
213557,tt0372588,7.2,178542
450948,tt0970416,5.5,178517
946180,tt2369135,6.4,178477
877217,tt2080374,7.2,178467
78125,tt0104714,6.7,178463
758112,tt1578873,7.4,178306
969810,tt2543472,7.9,178306
91104,tt0120484,6.1,178301
140162,tt0215129,6.5,178232
121030,tt0177789,7.4,178091
87208,tt0115798,6.1,178046
460130,tt10028196,5.6,177992
679006,tt1411250,6.4,177948
121127,tt0177971,6.5,177870
253475,tt0465494,6.2,177717
245709,tt0445934,6.3,177709
1323143,tt7322224,7.3,177630
166897,tt0272338,7.3,177378
1142670,tt4276820,7.2,177159
534231,tt1129442,6.1,176799
220196,tt0387199,8.4,176796
1421409,tt9639470,7.0,176776
202000,tt0346491,5.6,176627
723089,tt1502712,4.3,176552
598908,tt1253864,6.0,176413
251638,tt0460627,7.8,176159
203353,tt0349683,6.3,176071
429841,tt0892782,6.4,176019
249327,tt0454945,6.4,175730
229445,tt0407362,8.7,175503
1189130,tt5057054,8.0,175491
1083755,tt3393786,6.1,175239
1078784,tt3322940,5.4,175232
722983,tt1502397,6.5,175118
22775,tt0040522,8.3,175103
159379,tt0257106,5.3,175077
455727,tt0988595,6.1,175069
1120909,tt3915174,7.8,174913
441671,tt0938283,4.0,174845
64589,tt0088944,6.7,174826
88198,tt0117008,7.0,174515
581809,tt1219024,8.1,174342
167789,tt0274166,6.3,174151
244516,tt0442933,6.3,174129
253495,tt0465538,7.2,174031
24234,tt0042332,7.3,173887
1300101,tt6856242,6.3,173422
225872,tt0398808,7.2,173235
409590,tt0832266,7.1,173213
76751,tt0103074,7.6,173018
1126031,tt4016934,8.1,172586
651862,tt13560574,6.5,172509
1132315,tt4116284,7.3,172442
92123,tt0122151,6.6,172199
1072044,tt3230854,8.5,172176
611298,tt1279935,6.3,172145
914356,tt2209418,7.9,172089
1136676,tt4178092,7.0,172040
222937,tt0393162,7.3,171896
230080,tt0408790,6.3,171795
1192715,tt5109280,7.3,171696
87857,tt0116583,7.0,171615
256130,tt0472399,6.5,171600
602844,tt1262416,6.2,171146
640998,tt1335975,6.2,171059
806856,tt1751634,7.7,170883
79004,tt0105793,7.0,170826
539974,tt1139328,7.2,170797
419434,tt0859163,5.2,170611
52519,tt0074958,8.1,170562
195994,tt0330793,6.4,170533
250918,tt0458481,6.5,170440
1238250,tt5814060,5.3,170373
1020038,tt2848292,6.4,170361
1132794,tt4123432,6.2,170238
895751,tt2140373,7.5,170011
266611,tt0498380,7.8,170008
449390,tt0963966,6.1,169971
1314248,tt7146812,7.4,169913
75961,tt0102138,8.0,169868
1260983,tt6155172,7.7,169760
174358,tt0285823,6.3,169714
1101623,tt3640424,7.1,169662
1077226,tt3300542,5.9,169571
908422,tt2191701,5.4,169388
111588,tt0159097,7.2,169130
722992,tt1502407,6.5,169054
50356,tt0072431,8.0,168864
1082011,tt3371366,5.2,168787
510947,tt1091722,6.8,168728
770101,tt1618434,6.0,168675
61490,tt0085334,7.9,168603
704704,tt1462758,7.0,168491
7969,tt0022100,8.3,168404
455767,tt0988824,8.7,168344
1386047,tt8740790,7.4,168274
45554,tt0066999,7.7,168250
1277180,tt6412452,7.2,168102
236539,tt0424136,7.0,168055
1338570,tt7657124,8.4,167917
492274,tt1057500,7.3,167847
410214,tt0834001,6.5,167843
406271,tt0822832,7.0,167769
593205,tt1242460,7.5,167699
751632,tt1563738,7.0,167662
1358489,tt8079248,6.8,167650
68873,tt0093894,6.6,167595
19708,tt0036775,8.3,167407
495708,tt10640346,7.1,167347
91412,tt0120891,4.9,167268
1362558,tt8178634,7.8,167223
778401,tt16419074,7.4,167185
164390,tt0266987,7.1,167020
856899,tt1980929,7.4,166901
1188569,tt5052474,7.1,166900
51369,tt0073629,7.4,166874
89569,tt0118694,8.1,166770
391564,tt0780521,7.2,166717
1069841,tt3205802,8.1,166620
